"UserID","Age","Gender","Occupation","EducationLevel","MaritalStatus","NumDependents","Income","Expenditure","GiftsTransaction","TransactionTime","TransactionAmount","MerchantID","TransactionType","TransactionLocation","DeviceType","Terrorism","UserTenure","IsFraud"
2647,35,"Male","Student","High School","Married",1,49822.23,49940.3,16808.5484,1025.03333333333,365.25,"M003","Payment","SYD","Mobile","False",108,0
2136,-23,"Male","Professional","Master","Single",3,93401.63,46567.52,11700.8668,1133.91666666667,72.27,"M002","Purchase","MLB","Mobile","False",3,0
4238,47,"Female","Student","Master","Single",4,115622.02,29345.256,3753.9684,699.233333333333,175.648,"M001","Purchase","ADL","Mobile","False",36,0
2166,30,"Female","Professional","High School","Married",3,41975.41,43720.23,2257.2732,1038.25,4.74,"M003","Transfer","SYD","Mobile","False",46,0
2423,27,"Male","Student","High School","Single",4,80995.55,39487.03,3357.6956,1236.75,42.64,"M008","Purchase","MLB","Mobile","False",61,0
489,0.05,"Female","Professional","Bachelor","Divorced",1,87119.36,57689.07,7038.556,134.966666666667,63.93,"M005","Purchase","MLB","Mobile","False",58,0
1185,-41,"Female","Professional","Master","Married",3,57978.85,46567.52,7421.0892,957,123.54,"M004","Purchase","PTH","Mobile","False",52,0
4768,-23,"Male","Student","Bachelor","Married",4,94540,31848.87,3023.4372,50.45,152.98,"M004","Purchase","CB","Mobile","False",41,1
2777,33,"Male","Student","Bachelor","Single",2,64149.83,148880.09,331.760576,236.783333333333,89.49,"M005","Purchase","BRS","Mobile","True",73,1
1586,47,"Female","Professional","High School","Married",2,68663.36,27096.46,3984.7192,44.1,1021.64,"M001","Purchase","SYD","Mobile","False",5,1
2149,23,"Male","Professional","High School","Married",3,40148.88,14586.168,291.8048,247.316666666667,2.1,"M006","Purchase","HB","Mobile","True",82,1
1594,31,"Male","Student","Bachelor","Married",0,52484.48,43266.192,9628.240496,963.183333333333,84.08,"M007","Transfer","PTH","Mobile","False",50,0
4413,18,"Male","Professional","High School","Married",3,64230.4,21555.088,21386.5204,235.25,153.608,"M007","Purchase","CB","Mobile","True",53,1
4333,0.04,"Female","Retired","High School","Married",4,53320.92,72884.11,7679.051072,887.65,146.94,"M007","Purchase","SYD","Mobile","False",12,0
1812,18,"Male","Professional","High School","Single",2,42114.52,51654.65,8609.40976,1273.15,171.69,"M006","Purchase","BRS","Mobile","True",30,0
963,35,"Male","Student","Bachelor","Single",4,53733.41,42725.77,2360.9572,450.933333333333,329.57,"M006","Purchase","CB","Mobile","True",39,0
3203,-0.044,"Male","Professional","Master","Married",4,147459.11,58642.77,983.8024,971.766666666667,50.81,"M008","Purchase","ADL","Desktop","False",58,0
1804,21,"Male","Professional","Bachelor","Married",3,40754.43,31848.87,5922.7868,438.816666666667,1554.56,"M004","Purchase","MLB","Mobile","False",63,0
3473,47,"Male","Student","Master","Married",2,44424.43,148880.09,4214.7644,1103.71666666667,901.27,"M006","Purchase","MLB","Desktop","False",43,0
2424,18,"Female","Professional","PhD","Married",2,58834.84,76167.95,1084.8208,817.316666666667,412.48,"M001","Purchase","MLB","Mobile","False",115,0
3667,45,"Male","Unemployed","High School","Married",2,98318.33,21932.26,14207.850272,21.3333333333333,744.932,"M007","Purchase","HB","Desktop","False",107,1
941,38,"Female","Professional","High School","Married",1,26292.5,6101.084,11740.736336,1016.3,90.56,"M002","Purchase","MLB","Desktop","False",24,0
2452,50,"Female","Unemployed","Master","Single",1,61485.47,19092.368,4914.33,45.15,18.916,"M006","Purchase","SYD","Desktop","False",32,1
3226,46,"Female","Professional","Master","Single",0,77013.22,68383.72,2929.6512,1357,55.43,"M008","Transfer","ADL","Desktop","False",75,0
4826,-30,"Male","Professional","Bachelor","Single",0,43079.6,28921.98,14449.512,248.416666666667,156.31,"M002","Purchase","CB","Mobile","True",9,1
3862,26,"Female","Unemployed","Bachelor","Married",0,64383.04,29227.5,2486.11,1150.71666666667,67.232,"M005","Transfer","HB","Mobile","True",119,0
2948,36,"Female","Student","High School","Single",3,71896.5,29300.94,2468.8944,208.266666666667,5.5,"M004","Purchase","SYD","Mobile","False",31,1
315,28,"Female","Student","Bachelor","Single",2,56209.63,48242.26,1426.3116,1439.98333333333,18.75,"M002","Transfer","SYD","Mobile","True",25,1
2891,39,"Female","Student","Bachelor","Married",1,40347.33,14878.732,12793.7628,0,209.26,"M005","Transfer","PTH","Desktop","True",22,1
342,39,"Male","Professional","Master","Married",4,52469.41,22559.84,6350.3804,190.483333333333,13.128,"M004","Purchase","PTH","Mobile","False",2,1
4867,31,"Female","Student","High School","Widowed",1,61718.9,13133.484,20609.988,1265.45,1787.3,"M007","Purchase","BRS","Mobile","True",18,0
3368,0.027,"Male","Student","PhD","Single",2,76692.62,20916.35,6479.2308,1112.43333333333,579.91,"M008","Purchase","ADL","Desktop","False",58,0
1086,36,"Female","Student","High School","Married",3,42607.68,27096.46,7177.8728,586.183333333333,581.93,"M004","Withdrawal","CB","Desktop","False",15,1
2335,36,"Female","Professional","Bachelor","Married",4,55331.96,59884.75,9796.27208,1008.65,2574.14,"M007","Transfer","MLB","Desktop","False",41,0
465,28,"Male","Retired","Bachelor","Married",1,47417.74,44554.93,9133.6392,261.216666666667,57.28,"M003","Purchase","BRS","android","False",46,1
4313,36,"Female","Professional","High School","Single",0,62095.73,27587.784,22738.660896,1322.86666666667,2.1,"M007","Payment","HB","Mobile","False",7,0
4051,0.034,"Male","Professional","Bachelor","Married",0,68832.99,25650.53,4384.533328,1007.88333333333,11.59,"M005","Payment","CB","Mobile","True",86,0
995,-39,"Male","Unemployed","High School","Married",3,105553.51,51654.65,2595.138,1374.55,1468.78,"M001","Purchase","DRW","Mobile","False",112,0
4053,28,"Male","Professional","Bachelor","Married",2,61802.42,44905.24,22532.0228,861.266666666667,40.72,"M001","Purchase","PTH","Desktop","True",7,0
2877,-52,"Male","Unemployed","Bachelor","Married",1,65568.76,30198.73,3265.8696,0,593.01,"M007","Payment","ADL","Mobile","True",105,1
2558,46,"Female","Student","High School","Married",1,95316.16,87798,1997.2204,1089.11666666667,188.46,"M005","Purchase","BRS","Desktop","False",116,0
2980,35,"Male","Professional","Bachelor","Single",1,75280.09,144034.5,16195.872,206.15,222.94,"M006","Purchase","CB","Desktop","False",105,1
342,39,"Male","Professional","Master","Married",4,52469.41,7880.412,6080.638144,441.416666666667,685.648,"M002","Purchase","BRS","Mobile","False",2,0
1553,24,"Male","Student","Bachelor","Married",2,83273.73,58642.77,14241.4384,1245.48333333333,340.75,"M001","Transfer","SYD","Mobile","False",3,0
1639,26,"Male","Professional","High School","Divorced",1,56790.7,17220.272,5257.7196,879.016666666667,74.556,"M008","Withdrawal","PTH","android","False",8,1
3584,36,"Male","Student","PhD","Single",0,73289.28,39918.75,3799.9696,704.316666666667,475.22,"M004","Transfer","ADL","Mobile","False",101,0
2067,35,"Female","Professional","Bachelor","Single",4,57535.97,26137.71,5221.0088,474.066666666667,741.73,"M003","Purchase","DRW","Desktop","True",87,0
1527,38,"Female","Professional","Bachelor","Widowed",4,58467.55,31362,4719.943424,612.833333333333,185.76,"M007","Purchase","DRW","Mobile","True",6,0
1368,36,"Male","Student","Bachelor","Single",1,52678.32,32061.496,3472.03808,979.566666666667,666.812,"M005","Transfer","ADL","Mobile","False",115,0
2729,32,"Female","Professional","Master","Married",0,91056.91,68383.72,25647.789328,506.433333333333,584.68,"M004","Purchase","CB","Mobile","False",15,0
1917,18,"Male","Professional","High School","Married",2,102493.78,54717.58,5784.1364,1111.98333333333,124.87,"M002","Purchase","ADL","Desktop","False",105,0
2094,0.034,"Female","Professional","Master","Single",1,50024.22,35660.73,9239.585824,659.016666666667,57.07,"M001","Withdrawal","DRW","Mobile","False",44,1
1333,40,"Male","Student","Bachelor","Divorced",1,84375.6,28921.98,1589.346752,675.05,326.16,"M002","Purchase","HB","Mobile","False",9,0
2993,34,"Female","Student","Bachelor","Married",2,48627.55,6722.396,8617.6692,42.95,744.932,"M002","Transfer","CB","Mobile","False",63,1
409,35,"Female","Retired","High School","Single",3,48890.28,21724.39,4722.517296,1037.08333333333,239.29,"M005","Withdrawal","SYD","Mobile","False",100,1
1909,34,"Female","Student","High School","Single",4,161938.11,22800.76,1492.1676,450.55,378.73,"M002","Withdrawal","PTH","Mobile","False",86,1
3493,-34,"Male","Unemployed","Bachelor","Single",1,120866.65,28546.33,5955.5384,1142.98333333333,284.2,"M007","Purchase","ADL","Mobile","False",67,0
1573,47,"Female","Professional","Bachelor","Single",2,60342.62,32761.04,2345.143136,674.516666666667,1467.08,"M005","Purchase","DRW","Mobile","False",109,0
4576,34,"Female","Professional","Bachelor","Married",4,45117.02,29283.02,383.8268,381.266666666667,384.46,"M007","Purchase","ADL","Mobile","False",44,0
4922,46,"Female","Professional","High School","Single",2,72968.32,5414.084,1521.646,501.1,90.56,"M006","Purchase","HB","Desktop","False",99,0
1947,34,"Female","Retired","Master","Single",2,87799.67,15894.69,4450.866,179.5,487.36,"M008","Purchase","MLB","Mobile","False",39,0
1249,25,"Male","Student","High School","Widowed",2,109101.92,44170.64,2545.9028,1046.98333333333,868.32,"M001","Purchase","ADL","Desktop","False",15,0
3984,32,"Male","Professional","Master","Single",4,53705.23,59884.75,2880.9452,310.083333333333,734.7,"M006","Transfer","BRS","Mobile","False",8,1
4629,34,"Female","Unemployed","Bachelor","Single",0,76760.11,28855.048,1286.321344,937.8,2019.484,"M004","Purchase","BRS","Mobile","False",1,0
3151,33,"Female","Student","Bachelor","Single",4,69028.45,16166.9,7647.3516,1032.23333333333,134.31,"M003","Payment","DRW","Desktop","True",103,0
213,55,"Male","Unemployed","High School","Single",3,32747.99,11857.6,7391.54,194.666666666667,2.076,"M004","Purchase","PTH","Mobile","True",96,1
2025,0.025,"Female","Professional","High School","Married",4,75074.48,25650.53,7585.592,396.016666666667,24.08,"M004","Purchase","MLB","android","False",52,0
3814,38,"Female","Unemployed","High School","Married",4,102161.33,44905.24,3924.2924,878.666666666667,91.08,"M006","Purchase","HB","Mobile","True",54,0
4758,30,"Male","Professional","PhD","Married",1,131840.18,105512.48,19530.126,424.666666666667,57.6,"M005","Transfer","PTH","Mobile","False",74,0
2225,39,"Male","Professional","High School","Divorced",2,33904.85,70127.66,3221.4364,296.533333333333,712.98,"M007","Purchase","SYD","Mobile","False",102,1
3794,0.038,"Male","Professional","High School","Divorced",1,62474.73,136868.78,16066.14744,163.583333333333,240.8,"M003","Purchase","SYD","Mobile","True",31,1
2259,30,"Female","Professional","High School","Married",4,62797.9,87798,4049.36,593.95,171.69,"M007","Payment","CB","Desktop","False",68,0
3525,39,"Female","Professional","Master","Married",1,103474.27,27164.02,45611.432048,1439.98333333333,1554.56,"M001","Purchase","DRW","Mobile","False",36,0
1057,44,"Female","Student","High School","Married",3,30985.67,37988.164,1114.456,855.066666666667,15.788,"M001","Withdrawal","DRW","Mobile","False",66,1
160,21,"Male","Retired","High School","Single",3,56790.09,32112.684,9309.3,1057.4,353.22,"M001","Transfer","SYD","Mobile","False",81,0
1569,57,"Female","Retired","High School","Married",0,26567.46,48110.34,8831.4856,1292.8,156.88,"M005","Purchase","DRW","Desktop","True",45,0
2613,21,"Female","Professional","Bachelor","Single",1,66616.54,35904.68,2529.478,895.216666666667,137.1,"M004","Transfer","BRS","Mobile","False",108,0
3722,25,"Male","Unemployed","High School","Married",1,42112.36,104574.35,30795.7748,638.866666666667,412.48,"M004","Purchase","CB","Desktop","False",77,0
3450,49,"Female","Student","Bachelor","Married",1,44326.04,9326.228,9215.2536,1061.95,209.26,"M007","Withdrawal","BRS","Mobile","False",48,1
3890,31,"Male","Professional","Master","Single",0,74755.93,38118.39,10353.9744,1439.98333333333,55.43,"M001","Transfer","HB","iphone 15","False",116,0
2224,40,"Female","Retired","Master","Divorced",3,142366.57,31362,2038.0864,832.333333333333,579.49,"M003","Purchase","PTH","Mobile","True",60,0
3654,22,"Male","Retired","Bachelor","Single",2,68429.83,54717.58,3665.4352,1288.26666666667,5.5,"M002","Transfer","ADL","Mobile","False",42,0
3548,-52,"Female","Student","Bachelor","Single",1,62554.65,30377.31,9712.2312,720,3517.77,"M001","Transfer","BRS","Desktop","True",96,1
3372,33,"Female","Professional","High School","Single",2,103946.6,17657.68,14330.2068,730.966666666667,823.17,"M008","Payment","CB","Mobile","True",68,0
3664,31,"Female","Student","Bachelor","Single",4,71888.7,8493.696,364.54,1386.41666666667,1787.3,"M008","Purchase","HB","android","False",60,0
2808,41,"Male","Retired","High School","Single",2,62429,134723.27,4541.4964,669.85,51.09,"M007","Payment","HB","android","False",25,0
3891,33,"Female","Professional","High School","Married",3,54324.94,22800.76,31499.1992,463.25,581.93,"M005","Withdrawal","BRS","Mobile","False",1,1
2717,34,"Female","Retired","High School","Married",4,87948.45,26691.02,28816.341008,1112.25,5175.86,"M008","Purchase","SYD","Mobile","False",16,0
1879,35,"Female","Unemployed","High School","Single",1,116971.7,32761.04,4998.098,1439.98333333333,2574.14,"M003","Purchase","MLB","Mobile","False",58,0
3936,49,"Male","Student","Master","Single",4,114892.99,42830.14,4525.135888,195.466666666667,129.16,"M001","Withdrawal","BRS","Mobile","False",75,1
529,36,"Male","Professional","Master","Married",3,33179.77,39627.23,473.4576,1138.95,10.75,"M001","Transfer","SYD","Mobile","False",40,0
487,-34,"Female","Professional","High School","Married",4,137051.81,16859.59,3907.358,720,84.3,"M003","Withdrawal","BRS","Mobile","False",29,1
527,22,"Male","Professional","Bachelor","Married",3,45206.65,105512.48,84807.54576,1259.01666666667,35.61,"M003","Purchase","SYD","Desktop","False",54,0
2143,28,"Male","Professional","High School","Married",1,39560.37,136868.78,24250.330496,703.883333333333,29.53,"M003","Withdrawal","PTH","Desktop","False",14,1
495,29,"Male","Professional","PhD","Widowed",1,53320.51,18001.66,5546.7608,329.283333333333,57.21,"M005","Purchase","SYD","Mobile","False",117,1
2091,26,"Female","Unemployed","High School","Married",2,58341.07,50236.33,20655.937456,1347.81666666667,149.57,"M005","Purchase","PTH","Mobile","False",7,0
2940,49,"Male","Student","PhD","Married",1,40328.69,51459.31,7350.2352,1403.21666666667,1208.65,"M008","Purchase","SYD","Desktop","False",84,0
955,34,"Female","Unemployed","PhD","Divorced",1,117635.93,32711.34,2246.4736,1439.98333333333,23.24,"M005","Purchase","ADL","Mobile","True",8,0
1872,35,"Female","Professional","Master","Married",4,41079.96,22599.01,7038.556,1053,167.98,"M002","Purchase","CB","Desktop","False",8,0
3663,-27,"Female","Professional","Bachelor","Married",3,65796.78,35904.68,16217.236,92.0666666666667,108.8,"M005","Purchase","ADL","Mobile","False",87,1
1989,18,"Male","Retired","High School","Single",4,72809.27,14116.824,3362.674,645.7,685.648,"M008","Withdrawal","PTH","Mobile","False",44,1
2235,34,"Female","Professional","Bachelor","Married",3,67103.53,104574.35,3594.9144,1297.01666666667,21.43,"M001","Purchase","ADL","Mobile","False",108,0
4370,-18,"Male","Professional","Master","Single",1,72813.48,30377.31,5506.6592,201.483333333333,530.45,"M006","Purchase","SYD","Mobile","True",71,1
2003,25,"Male","Retired","Bachelor","Married",4,118736,4680.432,21051.430176,1266.06666666667,194.936,"M001","Transfer","DRW","Mobile","True",66,0
2089,43,"Female","Professional","Master","Divorced",3,45587.14,134723.27,20882.4476,442.35,464.39,"M004","Purchase","SYD","Mobile","False",115,0
4868,31,"Male","Student","High School","Married",4,56928.15,180489.17,14664.2496,33.45,38.31,"M002","Purchase","HB","Mobile","False",100,1
648,26,"Female","Student","High School","Married",0,99995.4,14267.288,652.9,804.566666666667,161.408,"M003","Purchase","MLB","Mobile","False",5,0
3362,34,"Male","Student","High School","Single",4,80334.77,12366.276,83.016976,730.45,44.964,"M001","Purchase","HB","Desktop","False",54,0
1745,39,"Female","Retired","High School","Married",2,64656.3,42830.14,1018.177664,1236.48333333333,458.81,"M006","Payment","DRW","Mobile","False",6,0
214,28,"Female","Retired","Master","Married",1,70233.33,32028.3,267.9516,647.7,57.07,"M003","Payment","PTH","Mobile","False",69,0
1011,46,"Male","Unemployed","Bachelor","Divorced",4,58647.78,29696.06,4578.07,251.2,284.2,"M002","Purchase","SYD","Desktop","False",87,1
2319,18,"Male","Student","High School","Single",3,29590.88,14876.52,7086.0664,944.666666666667,75.59,"M006","Withdrawal","SYD","Desktop","False",6,1
845,31,"Female","Student","Bachelor","Married",3,56750.47,52514.86,1580.9164,418.033333333333,384.46,"M008","Purchase","ADL","Mobile","True",58,0
3128,35,"Female","Professional","High School","Married",3,49724.5,25097.308,16748.300352,375.366666666667,78.812,"M005","Purchase","PTH","iphone 15","False",6,0
4690,50,"Female","Professional","Master","Married",0,22624.83,19356.77,9909.1132,1439.98333333333,39.73,"M004","Withdrawal","CB","Mobile","False",111,1
1171,31,"Male","Professional","High School","Divorced",3,76335.89,51459.31,1430.3688,116.166666666667,51.37,"M001","Purchase","SYD","Mobile","True",1,1
3085,27,"Female","Student","High School","Single",2,40705.15,16027.312,3481.8224,1061.9,156.996,"M003","Purchase","CB","Mobile","False",65,0
399,23,"Male","Professional","High School","Married",0,53391.7,30466.91,3259.02136,1178.01666666667,2069.04,"M005","Payment","MLB","Mobile","False",72,0
1799,40,"Male","Student","Bachelor","Divorced",0,54326.22,73205.15,303.2904,865.833333333333,121.64,"M001","Withdrawal","CB","Mobile","False",99,1
2818,-31,"Male","Professional","PhD","Married",0,77381.56,22740.87,8955.9064,1341.4,67.63,"M007","Purchase","HB","Desktop","True",85,0
4216,22,"Male","Professional","Bachelor","Married",0,68296.65,22599.01,7038.556,66.5166666666667,49.26,"M007","Payment","HB","Mobile","True",81,1
506,42,"Male","Professional","Master","Married",0,92339.86,20130.48,7421.0892,796.933333333333,746.59,"M003","Withdrawal","SYD","Mobile","False",49,1
1027,36,"Male","Professional","Bachelor","Divorced",2,79434.49,116385.74,20136.7068,52.8333333333333,16554.35,"M004","Purchase","ADL","Mobile","False",50,1
1852,25,"Male","Professional","Bachelor","Single",1,72657.42,180489.17,15455.947696,441.333333333333,91.08,"M006","Purchase","CB","Mobile","False",60,0
371,37,"Female","Unemployed","Master","Married",2,113370.83,32028.3,3984.7192,766.5,71.24,"M001","Transfer","HB","Desktop","False",46,1
1655,44,"Male","Retired","Bachelor","Single",1,49616.26,29696.06,2531.5556,425.983333333333,223.54,"M003","Payment","MLB","Mobile","False",67,0
2575,23,"Female","Retired","Master","Divorced",3,94460.59,109998.14,2360.9572,656.65,57.6,"M001","Purchase","SYD","Mobile","True",7,0
4941,42,"Female","Professional","High School","Widowed",0,78348.5,22652.16,6297.9504,1142.45,712.98,"M002","Withdrawal","BRS","iphone 15","True",118,1
252,-34,"Female","Professional","High School","Single",3,92829.64,56768.83,467.5384,675.466666666667,156.88,"M001","Purchase","DRW","Desktop","False",70,0
1572,37,"Female","Professional","High School","Widowed",1,69248.34,60857.02,4049.36,1022.18333333333,27.84,"M003","Transfer","SYD","Mobile","True",111,0
2644,41,"Female","Unemployed","High School","Married",0,78255.84,12500.59,4214.7644,1117.76666666667,325.2,"M003","Transfer","ADL","Mobile","False",116,0
253,-25,"Female","Student","Master","Married",2,103783.45,73205.15,3141.2724,871.283333333333,226.79,"M001","Transfer","ADL","Mobile","False",11,0
2009,38,"Male","Professional","High School","Divorced",0,87737.37,53899.46,27981.646,330.833333333333,537.26,"M003","Purchase","CB","Mobile","True",8,1
684,31,"Female","Professional","PhD","Married",1,104766.87,12134.09,1084.8208,758.616666666667,269.03,"M004","Transfer","BRS","Mobile","False",88,0
2878,-19,"Male","Professional","High School","Single",2,25682.68,46202.86,1938.3616,1107.98333333333,579.49,"M002","Purchase","PTH","Desktop","True",47,0
4317,35,"Female","Professional","Master","Married",3,43266.32,40645.804,2529.14,808.933333333333,469.7,"M004","Purchase","BRS","Mobile","False",100,0
2123,20,"Male","Professional","PhD","Married",2,45972.48,20130.48,3677.9204,602.8,839.06,"M005","Withdrawal","PTH","Desktop","False",61,1
4459,27,"Male","Student","Master","Married",0,64421.08,116385.74,9597.238,414.3,1054.44,"M002","Purchase","BRS","Mobile","False",15,0
3728,-32,"Female","Retired","Bachelor","Married",4,123968.7,88672.64,2929.6512,254.4,531.91,"M008","Purchase","PTH","Mobile","False",19,1
1652,24,"Male","Professional","Bachelor","Married",0,57480.89,6727.38,2254.2744,440.016666666667,88.936,"M007","Withdrawal","HB","Mobile","True",2,1
1442,-34,"Female","Professional","Bachelor","Married",4,81674.91,39912.51,716.9288,784.666666666667,3517.77,"M004","Withdrawal","DRW","iphone 15","False",1,1
2180,42,"Female","Professional","High School","Widowed",2,74562.75,115735.08,11361.1792,609.366666666667,51.09,"M005","Purchase","BRS","Mobile","False",75,0
2755,18,"Male","Student","Master","Married",1,64603.53,11618,7497.1764,0,146.97,"M002","Purchase","HB","Mobile","False",51,1
1516,38,"Male","Professional","High School","Single",3,57529.97,31362,14449.512,470.883333333333,5175.86,"M008","Purchase","BRS","Desktop","False",95,0
3972,35,"Female","Professional","Bachelor","Married",2,125716.14,44790.56,27082.089104,794.733333333333,15.788,"M006","Purchase","MLB","Mobile","False",6,0
4693,18,"Male","Student","Bachelor","Married",4,67273.23,109998.14,1789.872,106.4,525.05,"M002","Purchase","SYD","Mobile","False",64,0
2179,41,"Female","Retired","High School","Married",4,107908.66,62423.21,2858.9344,1111.38333333333,34.37,"M007","Withdrawal","PTH","Desktop","False",7,1
114,37,"Male","Professional","Bachelor","Single",1,76410.35,50157.204,15046.234,1200.08333333333,27.712,"M003","Payment","BRS","Mobile","True",95,0
2827,29,"Male","Professional","Bachelor","Married",2,73938.3,30216.65,9133.6392,511.483333333333,10.75,"M005","Transfer","MLB","Mobile","False",62,0
1683,59,"Male","Professional","Bachelor","Married",0,130864.76,46332.4,44918.330576,149.416666666667,375.69,"M006","Purchase","DRW","Desktop","False",27,1
1203,32,"Female","Unemployed","High School","Single",2,54152.62,32539.39,2970.7328,745.683333333333,80.14,"M001","Transfer","HB","Mobile","True",46,0
3095,36,"Male","Professional","High School","Single",2,110477.64,34371.81,12501.795712,997.566666666667,139.82,"M007","Purchase","SYD","Desktop","True",17,0
3158,31,"Male","Student","PhD","Single",2,90773.33,7514.74,12360.2304,320.616666666667,23.224,"M003","Transfer","PTH","Desktop","False",119,1
3495,46,"Female","Professional","High School","Single",2,40559.8,44505.084,50856.714272,1067.58333333333,806.384,"M003","Purchase","CB","iphone 15","True",111,0
1552,40,"Male","Student","High School","Divorced",1,72181.85,52696.06,3265.8696,1330.56666666667,32.3,"M002","Withdrawal","BRS","Desktop","False",108,1
4717,36,"Female","Student","High School","Married",2,52170.42,25521.32,5263.3644,943.65,35.61,"M006","Payment","ADL","Desktop","False",3,0
1625,-40,"Male","Professional","High School","Married",1,83558.2,53899.46,4957.77688,1241.51666666667,16.49,"M004","Purchase","MLB","Mobile","True",83,0
3807,54,"Male","Professional","Bachelor","Single",1,39560.67,41450.56,4507.5492,273.116666666667,1208.65,"M006","Purchase","MLB","Mobile","True",109,0
2932,28,"Female","Unemployed","Master","Married",0,35697.15,141664.89,16195.872,1162.73333333333,354.39,"M008","Payment","PTH","Desktop","True",15,0
3130,34,"Male","Student","High School","Married",4,78476.8,83141.62,7930.454,493.016666666667,108.8,"M008","Purchase","BRS","Mobile","False",49,0
2350,0.044,"Female","Student","Bachelor","Single",2,62693.87,12134.09,12944.3496,1070.43333333333,50.62,"M006","Purchase","ADL","Desktop","False",53,0
2594,53,"Female","Student","Bachelor","Married",3,71229.91,88672.64,467.5384,639.983333333333,142.29,"M008","Transfer","DRW","Mobile","False",108,0
211,27,"Male","Student","Bachelor","Married",0,109154.27,39912.51,3799.9696,1039.76666666667,464.39,"M004","Purchase","DRW","Mobile","False",27,0
1170,47,"Male","Professional","Bachelor","Single",1,51260.83,16501.688,8871.07,664.316666666667,8.96,"M006","Withdrawal","ADL","iphone 15","False",60,1
4696,23,"Male","Student","Bachelor","Married",4,36565.34,115735.08,20479.070192,1200.63333333333,180.97,"M004","Purchase","MLB","Mobile","False",50,0
3172,26,"Male","Student","Bachelor","Single",0,49171.74,44505.084,3422.8852,1414.81666666667,161.408,"M006","Withdrawal","BRS","Desktop","False",46,1
899,24,"Female","Student","Master","Married",1,50696,22594.02,884.3128,241.433333333333,17.484,"M005","Transfer","PTH","Mobile","True",104,1
3148,-29,"Female","Professional","Bachelor","Single",3,83260.62,21230.22,1540.2856,0,213.33,"M002","Transfer","DRW","Mobile","False",15,1
324,32,"Male","Professional","High School","Single",4,41199.48,13351.99,5784.1364,980.4,319.84,"M003","Transfer","ADL","Desktop","False",1,0
2388,43,"Female","Professional","Master","Married",0,75313.07,4678.732,5824.9828,593.916666666667,78.812,"M008","Withdrawal","SYD","Desktop","True",48,1
4383,44,"Male","Student","Bachelor","Single",2,59011.72,32383.31,1492.1676,480.583333333333,68.71,"M003","Purchase","MLB","android","False",95,0
1677,0.026,"Male","Professional","Bachelor","Married",1,65160.81,16004.86,383.8268,534.266666666667,177.35,"M001","Purchase","CB","Mobile","False",75,0
509,34,"Male","Professional","Bachelor","Married",3,83636.99,20130.48,4450.866,1181.73333333333,355.69,"M001","Transfer","ADL","Desktop","False",111,0
3657,21,"Male","Professional","Master","Single",4,75326.97,17520.13,2545.9028,324.6,51.37,"M001","Purchase","PTH","iphone 15","False",93,1
167,0.053,"Male","Retired","Bachelor","Married",0,122713.34,161636.81,520.1252,281.283333333333,2069.04,"M004","Payment","CB","Mobile","False",16,1
1938,31,"Female","Student","High School","Single",2,57987.63,29826.72,2880.9452,1050.15,121.64,"M004","Purchase","HB","Mobile","False",100,0
963,35,"Male","Student","Bachelor","Single",4,53733.41,6832.712,3660.2216,1079.56666666667,156.996,"M006","Transfer","DRW","Desktop","True",39,0
727,40,"Male","Professional","Bachelor","Single",3,113231.58,62423.21,2141.986,637.333333333333,31.1,"M004","Purchase","HB","Desktop","True",88,0
4966,32,"Male","Professional","Master","Single",1,72316.24,59945.78,389.422992,1232.5,145.65,"M003","Payment","ADL","Desktop","False",27,0
2116,32,"Female","Retired","High School","Married",4,64547.39,13360.19,5141.21328,394.766666666667,49.26,"M006","Withdrawal","MLB","Desktop","True",44,0
1793,30,"Male","Student","High School","Single",2,83091.75,32539.39,7178.0296,551.666666666667,16554.35,"M008","Transfer","HB","Mobile","False",23,0
4156,34,"Male","Professional","Master","Single",0,54350.19,24025.89,12782.924,994.25,50.81,"M004","Purchase","CB","Desktop","False",63,0
4733,32,"Female","Student","Bachelor","Widowed",0,52193.22,34371.81,17504.404064,755.85,50.74,"M007","Withdrawal","ADL","Mobile","False",52,1
2501,62,"Male","Student","Bachelor","Single",3,36809.54,105750.85,3776.43,1193.81666666667,277.85,"M002","Withdrawal","HB","Desktop","True",2,1
3121,33,"Male","Professional","High School","Married",3,59674.74,22569.46,24946.4488,1058.58333333333,71.24,"M003","Transfer","HB","Mobile","False",51,0
524,54,"Female","Professional","Bachelor","Married",2,72739.34,30405.212,3753.9684,68,90.544,"M003","Transfer","CB","Mobile","False",68,1
4429,28,"Female","Professional","High School","Single",3,40472.21,51952.784,1799.4368,1034.33333333333,88.936,"M001","Purchase","CB","Mobile","False",52,0
4098,36,"Male","Professional","Bachelor","Single",1,63845.91,41450.56,4807.9192,661.366666666667,71.54,"M007","Purchase","HB","Desktop","False",52,0
2062,37,"Male","Unemployed","High School","Single",2,73635.05,41527.8,5696.0148,1094.8,3.388,"M006","Withdrawal","CB","Mobile","True",41,1
4982,32,"Female","Professional","High School","Married",2,88309.8,20643.43,5991.858768,1423.28333333333,295.72,"M006","Purchase","CB","Desktop","False",30,0
457,26,"Female","Student","Bachelor","Single",0,46401.27,141664.89,8831.4856,919,83.25,"M008","Purchase","HB","Mobile","False",83,0
175,0.031,"Female","Student","Bachelor","Single",2,86122.88,83141.62,7450.1364,672.95,1036.05,"M001","Purchase","ADL","Mobile","True",34,0
